,score,predicted,actual,confidence,path
0,False,OneThirdsWires,NoWires,3.2180709838867188,NoWires/7d1e2d78-d2db-11eb-92c6-8c85909d90f2.jpg
1,False,BrokenWires,NoWires,1.8296213150024414,NoWires/7d19df98-d2db-11eb-92c6-8c85909d90f2.jpg
2,False,TwoThirdsWires,NoWires,2.1578376293182373,NoWires/84b18760-d2db-11eb-92c6-8c85909d90f2.jpg
3,False,TwoThirdsWires,NoWires,2.8140273094177246,NoWires/839288fc-d2db-11eb-92c6-8c85909d90f2.jpg
4,False,TwoThirdsWires,NoWires,1.96727454662323,NoWires/841ddc2c-d2db-11eb-92c6-8c85909d90f2.jpg
5,False,BrokenWires,NoWires,2.556407928466797,NoWires/7de189e4-d2db-11eb-92c6-8c85909d90f2.jpg
6,False,OneThirdsWires,NoWires,2.1884748935699463,NoWires/7f7912fe-d2db-11eb-92c6-8c85909d90f2.jpg
7,False,BrokenWires,NoWires,2.465306043624878,NoWires/841bc05e-d2db-11eb-92c6-8c85909d90f2.jpg
8,False,BrokenWires,NoWires,2.2166008949279785,NoWires/84b8c75a-d2db-11eb-92c6-8c85909d90f2.jpg
9,False,BrokenWires,NoWires,1.9312810897827148,NoWires/82cd19c8-d2db-11eb-92c6-8c85909d90f2.jpg
10,False,TwoThirdsWires,NoWires,2.6444780826568604,NoWires/832b02ea-d2db-11eb-92c6-8c85909d90f2.jpg
11,False,TwoThirdsWires,NoWires,2.1334383487701416,NoWires/831756fa-d2db-11eb-92c6-8c85909d90f2.jpg
12,False,BrokenWires,NoWires,2.254396677017212,NoWires/851448e6-d2db-11eb-92c6-8c85909d90f2.jpg
13,False,OneThirdsWires,NoWires,3.336019515991211,NoWires/83ff8a10-d2db-11eb-92c6-8c85909d90f2.jpg
14,False,OneThirdsWires,NoWires,3.080451011657715,NoWires/803f00d6-d2db-11eb-92c6-8c85909d90f2.jpg
15,False,TwoThirdsWires,NoWires,1.6549608707427979,NoWires/840a78a8-d2db-11eb-92c6-8c85909d90f2.jpg
16,False,OneThirdsWires,NoWires,4.2023797035217285,NoWires/83ae9fc4-d2db-11eb-92c6-8c85909d90f2.jpg
17,False,OneThirdsWires,NoWires,2.247422695159912,NoWires/7d2fe98c-d2db-11eb-92c6-8c85909d90f2.jpg
18,False,OneThirdsWires,NoWires,2.6754448413848877,NoWires/7f83746a-d2db-11eb-92c6-8c85909d90f2.jpg
19,False,BrokenWires,NoWires,2.092373847961426,NoWires/8484aa60-d2db-11eb-92c6-8c85909d90f2.jpg
20,False,TwoThirdsWires,NoWires,2.322343111038208,NoWires/81fdbe26-d2db-11eb-92c6-8c85909d90f2.jpg
21,False,BrokenWires,NoWires,2.705408811569214,NoWires/830896f6-d2db-11eb-92c6-8c85909d90f2.jpg
22,False,BrokenWires,NoWires,2.112161636352539,NoWires/83d54174-d2db-11eb-92c6-8c85909d90f2.jpg
23,False,TwoThirdsWires,NoWires,2.4307475090026855,NoWires/7f87ca06-d2db-11eb-92c6-8c85909d90f2.jpg
24,False,TwoThirdsWires,NoWires,2.591498613357544,NoWires/83e1822c-d2db-11eb-92c6-8c85909d90f2.jpg
25,False,OneThirdsWires,NoWires,4.111588001251221,NoWires/80f84b72-d2db-11eb-92c6-8c85909d90f2.jpg
26,False,BrokenWires,NoWires,2.4918692111968994,NoWires/7d021a48-d2db-11eb-92c6-8c85909d90f2.jpg
27,False,BrokenWires,NoWires,1.6512647867202759,NoWires/846baed4-d2db-11eb-92c6-8c85909d90f2.jpg
28,False,BrokenWires,NoWires,2.7368297576904297,NoWires/7d3cd214-d2db-11eb-92c6-8c85909d90f2.jpg
29,False,BrokenWires,NoWires,2.8476686477661133,NoWires/81dd9a42-d2db-11eb-92c6-8c85909d90f2.jpg
30,False,TwoThirdsWires,NoWires,1.965813398361206,NoWires/81c4e420-d2db-11eb-92c6-8c85909d90f2.jpg
31,False,TwoThirdsWires,NoWires,1.3385344743728638,NoWires/81f17c2e-d2db-11eb-92c6-8c85909d90f2.jpg
32,False,TwoThirdsWires,NoWires,1.6438424587249756,NoWires/8368c936-d2db-11eb-92c6-8c85909d90f2.jpg
33,False,BrokenWires,NoWires,1.823278784751892,NoWires/81898a6a-d2db-11eb-92c6-8c85909d90f2.jpg
34,False,BrokenWires,NoWires,2.921682596206665,NoWires/816d3112-d2db-11eb-92c6-8c85909d90f2.jpg
35,False,TwoThirdsWires,NoWires,1.5942782163619995,NoWires/7cfc211a-d2db-11eb-92c6-8c85909d90f2.jpg
36,False,BrokenWires,NoWires,2.6596193313598633,NoWires/83d7d7ae-d2db-11eb-92c6-8c85909d90f2.jpg
37,False,BrokenWires,NoWires,2.4829888343811035,NoWires/81ae62b8-d2db-11eb-92c6-8c85909d90f2.jpg
38,False,OneThirdsWires,NoWires,4.293484687805176,NoWires/831ba0fc-d2db-11eb-92c6-8c85909d90f2.jpg
39,False,TwoThirdsWires,NoWires,2.5364720821380615,NoWires/7f10be8e-d2db-11eb-92c6-8c85909d90f2.jpg
40,False,BrokenWires,NoWires,3.10037899017334,NoWires/82a85836-d2db-11eb-92c6-8c85909d90f2.jpg
41,False,TwoThirdsWires,NoWires,1.5296140909194946,NoWires/83df4d0e-d2db-11eb-92c6-8c85909d90f2.jpg
42,False,TwoThirdsWires,NoWires,3.636462450027466,NoWires/85411970-d2db-11eb-92c6-8c85909d90f2.jpg
43,False,TwoThirdsWires,NoWires,3.076955795288086,NoWires/8338c1fa-d2db-11eb-92c6-8c85909d90f2.jpg
