,score,predicted,actual,confidence,path
0,False,OneThirdsWires,NoWires,0.8273413181304932,NoWires/84525d4e-d2db-11eb-92c6-8c85909d90f2.jpg
1,False,OneThirdsWires,NoWires,0.9976438879966736,NoWires/7de189e4-d2db-11eb-92c6-8c85909d90f2.jpg
2,False,OneThirdsWires,NoWires,0.8769621849060059,NoWires/82cd19c8-d2db-11eb-92c6-8c85909d90f2.jpg
3,True,NoWires,NoWires,0.6383055448532104,NoWires/8154c06e-d2db-11eb-92c6-8c85909d90f2.jpg
4,True,NoWires,NoWires,0.9564904570579529,NoWires/832b02ea-d2db-11eb-92c6-8c85909d90f2.jpg
5,False,OneThirdsWires,NoWires,0.9583967328071594,NoWires/81dfb052-d2db-11eb-92c6-8c85909d90f2.jpg
6,True,NoWires,NoWires,0.9601580500602722,NoWires/8516591a-d2db-11eb-92c6-8c85909d90f2.jpg
7,False,OneThirdsWires,NoWires,0.519806981086731,NoWires/8157f770-d2db-11eb-92c6-8c85909d90f2.jpg
8,True,NoWires,NoWires,0.9835476279258728,NoWires/8207ec20-d2db-11eb-92c6-8c85909d90f2.jpg
9,True,NoWires,NoWires,0.9862993359565735,NoWires/820e66a4-d2db-11eb-92c6-8c85909d90f2.jpg
10,False,OneThirdsWires,NoWires,0.9956701993942261,NoWires/7ecad37e-d2db-11eb-92c6-8c85909d90f2.jpg
11,True,NoWires,NoWires,0.979871928691864,NoWires/8444a2e4-d2db-11eb-92c6-8c85909d90f2.jpg
12,False,OneThirdsWires,NoWires,0.9988617897033691,NoWires/840a78a8-d2db-11eb-92c6-8c85909d90f2.jpg
13,False,OneThirdsWires,NoWires,0.9999294281005859,NoWires/86110a54-d2db-11eb-92c6-8c85909d90f2.jpg
14,False,OneThirdsWires,NoWires,0.5889251232147217,NoWires/83ae9fc4-d2db-11eb-92c6-8c85909d90f2.jpg
15,True,NoWires,NoWires,0.9536448121070862,NoWires/7f83746a-d2db-11eb-92c6-8c85909d90f2.jpg
16,False,OneThirdsWires,NoWires,0.9410805106163025,NoWires/8484aa60-d2db-11eb-92c6-8c85909d90f2.jpg
17,True,NoWires,NoWires,0.9609504342079163,NoWires/851d20f6-d2db-11eb-92c6-8c85909d90f2.jpg
18,False,OneThirdsWires,NoWires,0.9987947940826416,NoWires/7d021a48-d2db-11eb-92c6-8c85909d90f2.jpg
19,True,NoWires,NoWires,0.523754358291626,NoWires/846baed4-d2db-11eb-92c6-8c85909d90f2.jpg
20,False,OneThirdsWires,NoWires,0.8628866672515869,NoWires/7fa3edb2-d2db-11eb-92c6-8c85909d90f2.jpg
21,False,OneThirdsWires,NoWires,0.5799139142036438,NoWires/838a4ea8-d2db-11eb-92c6-8c85909d90f2.jpg
22,True,NoWires,NoWires,0.9938806295394897,NoWires/82669ba8-d2db-11eb-92c6-8c85909d90f2.jpg
23,False,OneThirdsWires,NoWires,0.9075972437858582,NoWires/82297ff2-d2db-11eb-92c6-8c85909d90f2.jpg
24,True,NoWires,NoWires,0.7613925933837891,NoWires/817c6de4-d2db-11eb-92c6-8c85909d90f2.jpg
25,False,AllWires,NoWires,0.8906516432762146,NoWires/81357fe2-d2db-11eb-92c6-8c85909d90f2.jpg
26,False,OneThirdsWires,NoWires,0.990566074848175,NoWires/83d7d7ae-d2db-11eb-92c6-8c85909d90f2.jpg
27,False,OneThirdsWires,NoWires,0.7617771625518799,NoWires/7ce919bc-d2db-11eb-92c6-8c85909d90f2.jpg
28,False,OneThirdsWires,NoWires,0.9999434947967529,NoWires/829bdfb6-d2db-11eb-92c6-8c85909d90f2.jpg
29,True,NoWires,NoWires,0.9843012690544128,NoWires/85598bd6-d2db-11eb-92c6-8c85909d90f2.jpg
30,True,NoWires,NoWires,0.5526033043861389,NoWires/82cb165a-d2db-11eb-92c6-8c85909d90f2.jpg
31,True,NoWires,NoWires,0.9868056774139404,NoWires/7f10be8e-d2db-11eb-92c6-8c85909d90f2.jpg
32,True,NoWires,NoWires,0.9384641051292419,NoWires/82a85836-d2db-11eb-92c6-8c85909d90f2.jpg
33,False,OneThirdsWires,NoWires,0.9999943971633911,NoWires/83df4d0e-d2db-11eb-92c6-8c85909d90f2.jpg
34,False,OneThirdsWires,NoWires,0.9626893997192383,NoWires/839d6dbc-d2db-11eb-92c6-8c85909d90f2.jpg
35,True,NoWires,NoWires,0.6385806798934937,NoWires/815eae6c-d2db-11eb-92c6-8c85909d90f2.jpg
36,True,NoWires,NoWires,0.9687846899032593,NoWires/7ca31f70-d2db-11eb-92c6-8c85909d90f2.jpg
37,True,NoWires,NoWires,0.9895301461219788,NoWires/7fe69b4e-d2db-11eb-92c6-8c85909d90f2.jpg
38,False,OneThirdsWires,NoWires,0.9999302625656128,NoWires/84808cb4-d2db-11eb-92c6-8c85909d90f2.jpg
39,False,Glue,NoWires,0.902973473072052,NoWires/850ba5b0-d2db-11eb-92c6-8c85909d90f2.jpg
40,False,OneThirdsWires,NoWires,0.9959881901741028,NoWires/8502c8aa-d2db-11eb-92c6-8c85909d90f2.jpg
41,False,Glue,NoWires,0.995033860206604,NoWires/8553476c-d2db-11eb-92c6-8c85909d90f2.jpg
42,False,OneThirdsWires,NoWires,0.33887454867362976,NoWires/7d0e89b8-d2db-11eb-92c6-8c85909d90f2.jpg
43,True,NoWires,NoWires,0.9945265650749207,NoWires/8162dece-d2db-11eb-92c6-8c85909d90f2.jpg
44,False,OneThirdsWires,NoWires,0.9980058073997498,NoWires/8463511c-d2db-11eb-92c6-8c85909d90f2.jpg
45,False,OneThirdsWires,NoWires,0.9999995231628418,NoWires/813e4c6c-d2db-11eb-92c6-8c85909d90f2.jpg
46,False,OneThirdsWires,NoWires,0.9988973140716553,NoWires/827ebe86-d2db-11eb-92c6-8c85909d90f2.jpg
47,True,NoWires,NoWires,0.88730788230896,NoWires/7d082eb0-d2db-11eb-92c6-8c85909d90f2.jpg
48,False,OneThirdsWires,NoWires,0.6640389561653137,NoWires/7d042806-d2db-11eb-92c6-8c85909d90f2.jpg
49,False,OneThirdsWires,NoWires,0.889308512210846,NoWires/7cf61cf2-d2db-11eb-92c6-8c85909d90f2.jpg
50,False,OneThirdsWires,NoWires,0.9999969005584717,NoWires/839f90b0-d2db-11eb-92c6-8c85909d90f2.jpg
51,False,OneThirdsWires,NoWires,0.8436397910118103,NoWires/82106058-d2db-11eb-92c6-8c85909d90f2.jpg
52,False,BrokenWires,NoWires,0.5032826662063599,NoWires/84e5bc7e-d2db-11eb-92c6-8c85909d90f2.jpg
53,True,NoWires,NoWires,0.9852820038795471,NoWires/81d32936-d2db-11eb-92c6-8c85909d90f2.jpg
54,True,NoWires,NoWires,0.8211301565170288,NoWires/81ffe9f8-d2db-11eb-92c6-8c85909d90f2.jpg
55,False,OneThirdsWires,NoWires,0.9994134902954102,NoWires/833ba014-d2db-11eb-92c6-8c85909d90f2.jpg
56,False,OneThirdsWires,NoWires,0.9769195318222046,NoWires/8203e364-d2db-11eb-92c6-8c85909d90f2.jpg
57,False,OneThirdsWires,NoWires,0.9995519518852234,NoWires/81cf0342-d2db-11eb-92c6-8c85909d90f2.jpg
58,False,OneThirdsWires,NoWires,0.9959036707878113,NoWires/83244d42-d2db-11eb-92c6-8c85909d90f2.jpg
59,True,NoWires,NoWires,0.6634600758552551,NoWires/84f4e9ce-d2db-11eb-92c6-8c85909d90f2.jpg
60,False,OneThirdsWires,NoWires,0.9999818801879883,NoWires/7f7514c4-d2db-11eb-92c6-8c85909d90f2.jpg
61,False,OneThirdsWires,NoWires,0.4063894748687744,NoWires/84f75df8-d2db-11eb-92c6-8c85909d90f2.jpg
62,True,NoWires,NoWires,0.9797196984291077,NoWires/8511fc76-d2db-11eb-92c6-8c85909d90f2.jpg
63,False,OneThirdsWires,NoWires,0.9991900324821472,NoWires/8290ea8e-d2db-11eb-92c6-8c85909d90f2.jpg
64,False,OneThirdsWires,NoWires,1.0,NoWires/835bdb72-d2db-11eb-92c6-8c85909d90f2.jpg
65,False,OneThirdsWires,NoWires,0.8085136413574219,NoWires/7ebd104a-d2db-11eb-92c6-8c85909d90f2.jpg
66,True,NoWires,NoWires,0.9731672406196594,NoWires/83ea9740-d2db-11eb-92c6-8c85909d90f2.jpg
67,True,NoWires,NoWires,0.9869962930679321,NoWires/7f85acf8-d2db-11eb-92c6-8c85909d90f2.jpg
68,False,OneThirdsWires,NoWires,0.9114363789558411,NoWires/821abfc6-d2db-11eb-92c6-8c85909d90f2.jpg
69,True,NoWires,NoWires,0.8903718590736389,NoWires/7cb62d36-d2db-11eb-92c6-8c85909d90f2.jpg
70,False,OneThirdsWires,NoWires,0.9995704293251038,NoWires/842e1d08-d2db-11eb-92c6-8c85909d90f2.jpg
71,False,BrokenWires,NoWires,0.7258636951446533,NoWires/831fef5e-d2db-11eb-92c6-8c85909d90f2.jpg
72,True,NoWires,NoWires,0.9765242338180542,NoWires/84c1286e-d2db-11eb-92c6-8c85909d90f2.jpg
73,True,NoWires,NoWires,0.9722456336021423,NoWires/7ced84f2-d2db-11eb-92c6-8c85909d90f2.jpg
74,True,NoWires,NoWires,0.7719994783401489,NoWires/8458a55a-d2db-11eb-92c6-8c85909d90f2.jpg
75,False,Glue,NoWires,0.9982007741928101,NoWires/80382554-d2db-11eb-92c6-8c85909d90f2.jpg
76,True,NoWires,NoWires,0.7904889583587646,NoWires/7cb3a110-d2db-11eb-92c6-8c85909d90f2.jpg
77,False,Glue,NoWires,0.918200671672821,NoWires/84d4edb8-d2db-11eb-92c6-8c85909d90f2.jpg
78,False,OneThirdsWires,NoWires,0.9645417332649231,NoWires/8567ad06-d2db-11eb-92c6-8c85909d90f2.jpg
79,False,OneThirdsWires,NoWires,0.9996756315231323,NoWires/83e61e2c-d2db-11eb-92c6-8c85909d90f2.jpg
80,False,OneThirdsWires,NoWires,0.647803783416748,NoWires/848b181e-d2db-11eb-92c6-8c85909d90f2.jpg
81,False,OneThirdsWires,NoWires,0.9999992847442627,NoWires/849f74c6-d2db-11eb-92c6-8c85909d90f2.jpg
82,False,OneThirdsWires,NoWires,0.9405279159545898,NoWires/7cae5138-d2db-11eb-92c6-8c85909d90f2.jpg
83,False,OneThirdsWires,NoWires,0.9363222122192383,NoWires/823ad504-d2db-11eb-92c6-8c85909d90f2.jpg
