,score,predicted,actual,confidence,path
0,True,NoWires,NoWires,0.999045193195343,NoWires/84525d4e-d2db-11eb-92c6-8c85909d90f2.jpg
1,True,NoWires,NoWires,0.9996676445007324,NoWires/7de189e4-d2db-11eb-92c6-8c85909d90f2.jpg
2,True,NoWires,NoWires,0.9998281002044678,NoWires/82cd19c8-d2db-11eb-92c6-8c85909d90f2.jpg
3,False,Glue,NoWires,0.6981204152107239,NoWires/8154c06e-d2db-11eb-92c6-8c85909d90f2.jpg
4,True,NoWires,NoWires,0.9519202709197998,NoWires/832b02ea-d2db-11eb-92c6-8c85909d90f2.jpg
5,True,NoWires,NoWires,0.9074875712394714,NoWires/81dfb052-d2db-11eb-92c6-8c85909d90f2.jpg
6,True,NoWires,NoWires,0.9982959628105164,NoWires/8516591a-d2db-11eb-92c6-8c85909d90f2.jpg
7,True,NoWires,NoWires,0.932060182094574,NoWires/8157f770-d2db-11eb-92c6-8c85909d90f2.jpg
8,True,NoWires,NoWires,0.9997350573539734,NoWires/8207ec20-d2db-11eb-92c6-8c85909d90f2.jpg
9,True,NoWires,NoWires,0.9987951517105103,NoWires/820e66a4-d2db-11eb-92c6-8c85909d90f2.jpg
10,True,NoWires,NoWires,0.9999662637710571,NoWires/7ecad37e-d2db-11eb-92c6-8c85909d90f2.jpg
11,True,NoWires,NoWires,0.8009858727455139,NoWires/8444a2e4-d2db-11eb-92c6-8c85909d90f2.jpg
12,True,NoWires,NoWires,0.8603617548942566,NoWires/840a78a8-d2db-11eb-92c6-8c85909d90f2.jpg
13,False,BrokenWires,NoWires,0.8955020308494568,NoWires/86110a54-d2db-11eb-92c6-8c85909d90f2.jpg
14,False,Glue,NoWires,0.9997860789299011,NoWires/83ae9fc4-d2db-11eb-92c6-8c85909d90f2.jpg
15,True,NoWires,NoWires,0.9999923706054688,NoWires/7f83746a-d2db-11eb-92c6-8c85909d90f2.jpg
16,False,BrokenWires,NoWires,0.47917816042900085,NoWires/8484aa60-d2db-11eb-92c6-8c85909d90f2.jpg
17,True,NoWires,NoWires,0.8877155184745789,NoWires/851d20f6-d2db-11eb-92c6-8c85909d90f2.jpg
18,False,OneThirdsWires,NoWires,0.8983662724494934,NoWires/7d021a48-d2db-11eb-92c6-8c85909d90f2.jpg
19,True,NoWires,NoWires,0.999984860420227,NoWires/846baed4-d2db-11eb-92c6-8c85909d90f2.jpg
20,False,Glue,NoWires,0.8418101072311401,NoWires/7fa3edb2-d2db-11eb-92c6-8c85909d90f2.jpg
21,True,NoWires,NoWires,0.4311370253562927,NoWires/838a4ea8-d2db-11eb-92c6-8c85909d90f2.jpg
22,True,NoWires,NoWires,0.9997496008872986,NoWires/82669ba8-d2db-11eb-92c6-8c85909d90f2.jpg
23,True,NoWires,NoWires,0.9999697208404541,NoWires/82297ff2-d2db-11eb-92c6-8c85909d90f2.jpg
24,True,NoWires,NoWires,0.9480002522468567,NoWires/817c6de4-d2db-11eb-92c6-8c85909d90f2.jpg
25,True,NoWires,NoWires,0.9958641529083252,NoWires/81357fe2-d2db-11eb-92c6-8c85909d90f2.jpg
26,True,NoWires,NoWires,0.9998218417167664,NoWires/83d7d7ae-d2db-11eb-92c6-8c85909d90f2.jpg
27,False,Glue,NoWires,1.0,NoWires/7ce919bc-d2db-11eb-92c6-8c85909d90f2.jpg
28,True,NoWires,NoWires,0.9679420590400696,NoWires/829bdfb6-d2db-11eb-92c6-8c85909d90f2.jpg
29,True,NoWires,NoWires,0.9999526739120483,NoWires/85598bd6-d2db-11eb-92c6-8c85909d90f2.jpg
30,False,BrokenWires,NoWires,0.908924400806427,NoWires/82cb165a-d2db-11eb-92c6-8c85909d90f2.jpg
31,True,NoWires,NoWires,0.9972538352012634,NoWires/7f10be8e-d2db-11eb-92c6-8c85909d90f2.jpg
32,True,NoWires,NoWires,0.9998593330383301,NoWires/82a85836-d2db-11eb-92c6-8c85909d90f2.jpg
33,True,NoWires,NoWires,0.9999990463256836,NoWires/83df4d0e-d2db-11eb-92c6-8c85909d90f2.jpg
34,True,NoWires,NoWires,0.9534440636634827,NoWires/839d6dbc-d2db-11eb-92c6-8c85909d90f2.jpg
35,True,NoWires,NoWires,0.9872626662254333,NoWires/815eae6c-d2db-11eb-92c6-8c85909d90f2.jpg
36,False,Glue,NoWires,0.6303558349609375,NoWires/7ca31f70-d2db-11eb-92c6-8c85909d90f2.jpg
37,False,Glue,NoWires,0.7467127442359924,NoWires/7fe69b4e-d2db-11eb-92c6-8c85909d90f2.jpg
38,False,Glue,NoWires,0.9997296929359436,NoWires/84808cb4-d2db-11eb-92c6-8c85909d90f2.jpg
39,True,NoWires,NoWires,0.9997889399528503,NoWires/850ba5b0-d2db-11eb-92c6-8c85909d90f2.jpg
40,True,NoWires,NoWires,0.9999724626541138,NoWires/8502c8aa-d2db-11eb-92c6-8c85909d90f2.jpg
41,True,NoWires,NoWires,0.9999828338623047,NoWires/8553476c-d2db-11eb-92c6-8c85909d90f2.jpg
42,True,NoWires,NoWires,0.565923273563385,NoWires/7d0e89b8-d2db-11eb-92c6-8c85909d90f2.jpg
43,True,NoWires,NoWires,0.9989839196205139,NoWires/8162dece-d2db-11eb-92c6-8c85909d90f2.jpg
44,True,NoWires,NoWires,0.9782805442810059,NoWires/8463511c-d2db-11eb-92c6-8c85909d90f2.jpg
45,True,NoWires,NoWires,0.9999737739562988,NoWires/813e4c6c-d2db-11eb-92c6-8c85909d90f2.jpg
46,False,OneThirdsWires,NoWires,0.7281209826469421,NoWires/827ebe86-d2db-11eb-92c6-8c85909d90f2.jpg
47,False,OneThirdsWires,NoWires,0.6414017677307129,NoWires/7d082eb0-d2db-11eb-92c6-8c85909d90f2.jpg
48,False,Glue,NoWires,0.7423352599143982,NoWires/7d042806-d2db-11eb-92c6-8c85909d90f2.jpg
49,True,NoWires,NoWires,0.8978389501571655,NoWires/7cf61cf2-d2db-11eb-92c6-8c85909d90f2.jpg
50,True,NoWires,NoWires,0.9944702386856079,NoWires/839f90b0-d2db-11eb-92c6-8c85909d90f2.jpg
51,False,Glue,NoWires,0.9682139754295349,NoWires/82106058-d2db-11eb-92c6-8c85909d90f2.jpg
52,True,NoWires,NoWires,0.998775064945221,NoWires/84e5bc7e-d2db-11eb-92c6-8c85909d90f2.jpg
53,True,NoWires,NoWires,0.9999998807907104,NoWires/81d32936-d2db-11eb-92c6-8c85909d90f2.jpg
54,True,NoWires,NoWires,0.9997963309288025,NoWires/81ffe9f8-d2db-11eb-92c6-8c85909d90f2.jpg
55,True,NoWires,NoWires,0.994726836681366,NoWires/833ba014-d2db-11eb-92c6-8c85909d90f2.jpg
56,False,OneThirdsWires,NoWires,0.9984263181686401,NoWires/8203e364-d2db-11eb-92c6-8c85909d90f2.jpg
57,True,NoWires,NoWires,0.9999868869781494,NoWires/81cf0342-d2db-11eb-92c6-8c85909d90f2.jpg
58,True,NoWires,NoWires,0.8127535581588745,NoWires/83244d42-d2db-11eb-92c6-8c85909d90f2.jpg
59,True,NoWires,NoWires,0.9456748962402344,NoWires/84f4e9ce-d2db-11eb-92c6-8c85909d90f2.jpg
60,True,NoWires,NoWires,0.9984468817710876,NoWires/7f7514c4-d2db-11eb-92c6-8c85909d90f2.jpg
61,True,NoWires,NoWires,0.5084545016288757,NoWires/84f75df8-d2db-11eb-92c6-8c85909d90f2.jpg
62,True,NoWires,NoWires,0.9968446493148804,NoWires/8511fc76-d2db-11eb-92c6-8c85909d90f2.jpg
63,True,NoWires,NoWires,0.9995075464248657,NoWires/8290ea8e-d2db-11eb-92c6-8c85909d90f2.jpg
64,True,NoWires,NoWires,0.8122157454490662,NoWires/835bdb72-d2db-11eb-92c6-8c85909d90f2.jpg
65,True,NoWires,NoWires,0.9999653100967407,NoWires/7ebd104a-d2db-11eb-92c6-8c85909d90f2.jpg
66,True,NoWires,NoWires,0.7744603753089905,NoWires/83ea9740-d2db-11eb-92c6-8c85909d90f2.jpg
67,True,NoWires,NoWires,0.5546751022338867,NoWires/7f85acf8-d2db-11eb-92c6-8c85909d90f2.jpg
68,True,NoWires,NoWires,0.9938176274299622,NoWires/821abfc6-d2db-11eb-92c6-8c85909d90f2.jpg
69,True,NoWires,NoWires,0.947595477104187,NoWires/7cb62d36-d2db-11eb-92c6-8c85909d90f2.jpg
70,True,NoWires,NoWires,0.9997909665107727,NoWires/842e1d08-d2db-11eb-92c6-8c85909d90f2.jpg
71,False,OneThirdsWires,NoWires,0.890093207359314,NoWires/831fef5e-d2db-11eb-92c6-8c85909d90f2.jpg
72,True,NoWires,NoWires,0.9997026324272156,NoWires/84c1286e-d2db-11eb-92c6-8c85909d90f2.jpg
73,True,NoWires,NoWires,0.8649972081184387,NoWires/7ced84f2-d2db-11eb-92c6-8c85909d90f2.jpg
74,False,Glue,NoWires,0.9999998807907104,NoWires/8458a55a-d2db-11eb-92c6-8c85909d90f2.jpg
75,False,Glue,NoWires,0.9999452829360962,NoWires/80382554-d2db-11eb-92c6-8c85909d90f2.jpg
76,True,NoWires,NoWires,0.8595797419548035,NoWires/7cb3a110-d2db-11eb-92c6-8c85909d90f2.jpg
77,True,NoWires,NoWires,0.9846093654632568,NoWires/84d4edb8-d2db-11eb-92c6-8c85909d90f2.jpg
78,True,NoWires,NoWires,0.9865137934684753,NoWires/8567ad06-d2db-11eb-92c6-8c85909d90f2.jpg
79,True,NoWires,NoWires,0.9954303503036499,NoWires/83e61e2c-d2db-11eb-92c6-8c85909d90f2.jpg
80,True,NoWires,NoWires,0.9999966621398926,NoWires/848b181e-d2db-11eb-92c6-8c85909d90f2.jpg
81,True,NoWires,NoWires,0.33058616518974304,NoWires/849f74c6-d2db-11eb-92c6-8c85909d90f2.jpg
82,False,Glue,NoWires,0.7432279586791992,NoWires/7cae5138-d2db-11eb-92c6-8c85909d90f2.jpg
83,True,NoWires,NoWires,0.9086388945579529,NoWires/823ad504-d2db-11eb-92c6-8c85909d90f2.jpg
84,True,NoWires,NoWires,0.8092020750045776,NoWires/8394e98a-d2db-11eb-92c6-8c85909d90f2.jpg
85,True,NoWires,NoWires,0.9938535690307617,NoWires/7f99056e-d2db-11eb-92c6-8c85909d90f2.jpg
86,True,NoWires,NoWires,0.9322018027305603,NoWires/82ea1c26-d2db-11eb-92c6-8c85909d90f2.jpg
87,True,NoWires,NoWires,0.9984478950500488,NoWires/814aaaf2-d2db-11eb-92c6-8c85909d90f2.jpg
88,True,NoWires,NoWires,0.49214640259742737,NoWires/81bee14c-d2db-11eb-92c6-8c85909d90f2.jpg
89,False,Glue,NoWires,0.5379437208175659,NoWires/85556ff6-d2db-11eb-92c6-8c85909d90f2.jpg
90,True,NoWires,NoWires,0.9999048709869385,NoWires/8145b934-d2db-11eb-92c6-8c85909d90f2.jpg
91,True,NoWires,NoWires,0.6646126508712769,NoWires/82126268-d2db-11eb-92c6-8c85909d90f2.jpg
92,False,Glue,NoWires,0.5336517691612244,NoWires/83536d5c-d2db-11eb-92c6-8c85909d90f2.jpg
93,True,NoWires,NoWires,0.9996525049209595,NoWires/831dba68-d2db-11eb-92c6-8c85909d90f2.jpg
94,True,NoWires,NoWires,0.9998778104782104,NoWires/83d00cd6-d2db-11eb-92c6-8c85909d90f2.jpg
95,False,BrokenWires,NoWires,0.8668521642684937,NoWires/7f4759a8-d2db-11eb-92c6-8c85909d90f2.jpg
96,False,OneThirdsWires,NoWires,0.8855095505714417,NoWires/826ab396-d2db-11eb-92c6-8c85909d90f2.jpg
97,True,NoWires,NoWires,0.8509202003479004,NoWires/8273384a-d2db-11eb-92c6-8c85909d90f2.jpg
98,True,NoWires,NoWires,0.9996675252914429,NoWires/84761ffe-d2db-11eb-92c6-8c85909d90f2.jpg
99,False,OneThirdsWires,NoWires,0.7676342725753784,NoWires/831973c2-d2db-11eb-92c6-8c85909d90f2.jpg
100,True,NoWires,NoWires,0.9999998807907104,NoWires/83477f42-d2db-11eb-92c6-8c85909d90f2.jpg
101,True,NoWires,NoWires,0.9999661445617676,NoWires/83e3acb4-d2db-11eb-92c6-8c85909d90f2.jpg
102,False,OneThirdsWires,NoWires,0.7983326315879822,NoWires/7cb103f6-d2db-11eb-92c6-8c85909d90f2.jpg
103,False,OneThirdsWires,NoWires,0.9970965385437012,NoWires/7d2db93c-d2db-11eb-92c6-8c85909d90f2.jpg
104,True,NoWires,NoWires,0.9988183379173279,NoWires/81caeb54-d2db-11eb-92c6-8c85909d90f2.jpg
105,False,OneThirdsWires,NoWires,0.8011223077774048,NoWires/833195b0-d2db-11eb-92c6-8c85909d90f2.jpg
106,True,NoWires,NoWires,0.9827263355255127,NoWires/818eb65c-d2db-11eb-92c6-8c85909d90f2.jpg
107,True,NoWires,NoWires,0.9982103109359741,NoWires/831540d6-d2db-11eb-92c6-8c85909d90f2.jpg
108,True,NoWires,NoWires,0.9593653082847595,NoWires/8214a49c-d2db-11eb-92c6-8c85909d90f2.jpg
109,True,NoWires,NoWires,0.9982529282569885,NoWires/846fcfc8-d2db-11eb-92c6-8c85909d90f2.jpg
110,True,NoWires,NoWires,0.9998373985290527,NoWires/826ecef4-d2db-11eb-92c6-8c85909d90f2.jpg
111,True,NoWires,NoWires,0.9999912977218628,NoWires/81fbc738-d2db-11eb-92c6-8c85909d90f2.jpg
112,True,NoWires,NoWires,0.9999428987503052,NoWires/83669508-d2db-11eb-92c6-8c85909d90f2.jpg
113,False,Glue,NoWires,0.8369506001472473,NoWires/83907c1a-d2db-11eb-92c6-8c85909d90f2.jpg
114,True,NoWires,NoWires,0.9991165995597839,NoWires/82ae84f4-d2db-11eb-92c6-8c85909d90f2.jpg
115,True,NoWires,NoWires,0.9999910593032837,NoWires/819bfa42-d2db-11eb-92c6-8c85909d90f2.jpg
116,True,NoWires,NoWires,0.9991225600242615,NoWires/7d1c1812-d2db-11eb-92c6-8c85909d90f2.jpg
117,False,Glue,NoWires,0.996428906917572,NoWires/7d3f5fd4-d2db-11eb-92c6-8c85909d90f2.jpg
118,True,NoWires,NoWires,0.9979726672172546,NoWires/85ad6346-d2db-11eb-92c6-8c85909d90f2.jpg
119,False,OneThirdsWires,NoWires,0.8683367371559143,NoWires/83f2ae80-d2db-11eb-92c6-8c85909d90f2.jpg
120,True,NoWires,NoWires,0.9999892711639404,NoWires/82758ce4-d2db-11eb-92c6-8c85909d90f2.jpg
121,True,NoWires,NoWires,0.9989732503890991,NoWires/847c6878-d2db-11eb-92c6-8c85909d90f2.jpg
122,False,Glue,NoWires,0.7792475819587708,NoWires/84df1cde-d2db-11eb-92c6-8c85909d90f2.jpg
123,True,NoWires,NoWires,0.9988217949867249,NoWires/81333ed0-d2db-11eb-92c6-8c85909d90f2.jpg
124,True,NoWires,NoWires,0.9999927282333374,NoWires/81d9723c-d2db-11eb-92c6-8c85909d90f2.jpg
125,True,NoWires,NoWires,0.9999958276748657,NoWires/82479b72-d2db-11eb-92c6-8c85909d90f2.jpg
126,True,NoWires,NoWires,0.9961383938789368,NoWires/81221e84-d2db-11eb-92c6-8c85909d90f2.jpg
127,False,BrokenWires,NoWires,0.8131808638572693,NoWires/82d1482c-d2db-11eb-92c6-8c85909d90f2.jpg
128,True,NoWires,NoWires,0.9982463121414185,NoWires/82fa8ea8-d2db-11eb-92c6-8c85909d90f2.jpg
129,False,OneThirdsWires,NoWires,0.5512499213218689,NoWires/8565b0b4-d2db-11eb-92c6-8c85909d90f2.jpg
130,True,NoWires,NoWires,0.9853612780570984,NoWires/8456898c-d2db-11eb-92c6-8c85909d90f2.jpg
131,False,Glue,NoWires,0.9999276399612427,NoWires/83800196-d2db-11eb-92c6-8c85909d90f2.jpg
132,True,NoWires,NoWires,0.9999620914459229,NoWires/7f3995ca-d2db-11eb-92c6-8c85909d90f2.jpg
133,True,NoWires,NoWires,0.9999752044677734,NoWires/82d8f194-d2db-11eb-92c6-8c85909d90f2.jpg
134,True,NoWires,NoWires,0.9834360480308533,NoWires/84ebab66-d2db-11eb-92c6-8c85909d90f2.jpg
135,True,NoWires,NoWires,0.9354323148727417,NoWires/82df625e-d2db-11eb-92c6-8c85909d90f2.jpg
136,True,NoWires,NoWires,0.9996165037155151,NoWires/82a01180-d2db-11eb-92c6-8c85909d90f2.jpg
137,True,NoWires,NoWires,0.9987568855285645,NoWires/8429a8ea-d2db-11eb-92c6-8c85909d90f2.jpg
138,True,NoWires,NoWires,0.6785989999771118,NoWires/852a5816-d2db-11eb-92c6-8c85909d90f2.jpg
139,True,NoWires,NoWires,0.9998378753662109,NoWires/85513800-d2db-11eb-92c6-8c85909d90f2.jpg
140,False,OneThirdsWires,NoWires,0.9997557997703552,NoWires/83dd0940-d2db-11eb-92c6-8c85909d90f2.jpg
141,True,NoWires,NoWires,0.8123463988304138,NoWires/82584724-d2db-11eb-92c6-8c85909d90f2.jpg
142,True,NoWires,NoWires,0.9989895224571228,NoWires/835115fc-d2db-11eb-92c6-8c85909d90f2.jpg
143,True,NoWires,NoWires,0.9756706953048706,NoWires/7f770a7c-d2db-11eb-92c6-8c85909d90f2.jpg
144,True,NoWires,NoWires,0.9999842643737793,NoWires/832f5cc8-d2db-11eb-92c6-8c85909d90f2.jpg
145,True,NoWires,NoWires,0.9997469782829285,NoWires/7eedc6f4-d2db-11eb-92c6-8c85909d90f2.jpg
146,False,OneThirdsWires,NoWires,0.9653549194335938,NoWires/8473fc2e-d2db-11eb-92c6-8c85909d90f2.jpg
147,False,Glue,NoWires,0.3548966348171234,NoWires/84a5d1a4-d2db-11eb-92c6-8c85909d90f2.jpg
148,True,NoWires,NoWires,0.9998316764831543,NoWires/82e5b960-d2db-11eb-92c6-8c85909d90f2.jpg
149,True,NoWires,NoWires,0.9860111474990845,NoWires/7cfa22ac-d2db-11eb-92c6-8c85909d90f2.jpg
150,True,NoWires,NoWires,0.9996800422668457,NoWires/83131bf8-d2db-11eb-92c6-8c85909d90f2.jpg
151,False,OneThirdsWires,NoWires,0.6564164161682129,NoWires/83b35e56-d2db-11eb-92c6-8c85909d90f2.jpg
152,True,NoWires,NoWires,0.9999963045120239,NoWires/83069900-d2db-11eb-92c6-8c85909d90f2.jpg
153,False,OneThirdsWires,NoWires,0.998310923576355,NoWires/849364ce-d2db-11eb-92c6-8c85909d90f2.jpg
154,True,NoWires,NoWires,0.9680091142654419,NoWires/7cde7ffc-d2db-11eb-92c6-8c85909d90f2.jpg
155,True,NoWires,NoWires,0.998986542224884,NoWires/8345358e-d2db-11eb-92c6-8c85909d90f2.jpg
156,True,NoWires,NoWires,0.9997076392173767,NoWires/847a491c-d2db-11eb-92c6-8c85909d90f2.jpg
157,True,NoWires,NoWires,0.8511088490486145,NoWires/7d32041a-d2db-11eb-92c6-8c85909d90f2.jpg
158,True,NoWires,NoWires,0.9968132376670837,NoWires/804a49b4-d2db-11eb-92c6-8c85909d90f2.jpg
159,False,Glue,NoWires,0.999963641166687,NoWires/83820b9e-d2db-11eb-92c6-8c85909d90f2.jpg
160,True,NoWires,NoWires,0.9985849857330322,NoWires/81ccecec-d2db-11eb-92c6-8c85909d90f2.jpg
161,True,NoWires,NoWires,0.5941994190216064,NoWires/84f2a4d4-d2db-11eb-92c6-8c85909d90f2.jpg
162,True,NoWires,NoWires,0.9998666048049927,NoWires/8423a0b2-d2db-11eb-92c6-8c85909d90f2.jpg
163,True,NoWires,NoWires,0.9998884201049805,NoWires/81312762-d2db-11eb-92c6-8c85909d90f2.jpg
164,True,NoWires,NoWires,0.9808328151702881,NoWires/817419a0-d2db-11eb-92c6-8c85909d90f2.jpg
165,True,NoWires,NoWires,0.8239523768424988,NoWires/8045e45a-d2db-11eb-92c6-8c85909d90f2.jpg
166,False,Glue,NoWires,0.9076849222183228,NoWires/7ce1dd78-d2db-11eb-92c6-8c85909d90f2.jpg
167,False,OneThirdsWires,NoWires,0.9996945858001709,NoWires/813bb24a-d2db-11eb-92c6-8c85909d90f2.jpg
168,False,Glue,NoWires,1.0,NoWires/7fef5090-d2db-11eb-92c6-8c85909d90f2.jpg
169,True,Glue,Glue,1.0,Glue/82ee7302-d2db-11eb-92c6-8c85909d90f2.jpg
170,True,Glue,Glue,0.9999773502349854,Glue/7f9072e6-d2db-11eb-92c6-8c85909d90f2.jpg
