,score,predicted,actual,confidence,path
0,True,NoWires,NoWires,0.9996340274810791,NoWires/7d1e2d78-d2db-11eb-92c6-8c85909d90f2.jpg
1,True,NoWires,NoWires,0.9999974966049194,NoWires/7d19df98-d2db-11eb-92c6-8c85909d90f2.jpg
2,True,NoWires,NoWires,0.9999985694885254,NoWires/84b18760-d2db-11eb-92c6-8c85909d90f2.jpg
3,True,NoWires,NoWires,0.993471622467041,NoWires/839288fc-d2db-11eb-92c6-8c85909d90f2.jpg
4,True,NoWires,NoWires,0.9889344573020935,NoWires/841ddc2c-d2db-11eb-92c6-8c85909d90f2.jpg
5,False,BrokenWires,NoWires,0.39951881766319275,NoWires/7de189e4-d2db-11eb-92c6-8c85909d90f2.jpg
6,True,NoWires,NoWires,0.9999220371246338,NoWires/7f7912fe-d2db-11eb-92c6-8c85909d90f2.jpg
7,True,NoWires,NoWires,1.0,NoWires/841bc05e-d2db-11eb-92c6-8c85909d90f2.jpg
8,True,NoWires,NoWires,0.9775660037994385,NoWires/84b8c75a-d2db-11eb-92c6-8c85909d90f2.jpg
9,True,NoWires,NoWires,1.0,NoWires/82cd19c8-d2db-11eb-92c6-8c85909d90f2.jpg
10,True,NoWires,NoWires,0.999998927116394,NoWires/832b02ea-d2db-11eb-92c6-8c85909d90f2.jpg
11,True,NoWires,NoWires,0.9994004964828491,NoWires/831756fa-d2db-11eb-92c6-8c85909d90f2.jpg
12,True,NoWires,NoWires,0.9998714923858643,NoWires/851448e6-d2db-11eb-92c6-8c85909d90f2.jpg
13,True,NoWires,NoWires,0.9999977350234985,NoWires/83ff8a10-d2db-11eb-92c6-8c85909d90f2.jpg
14,True,NoWires,NoWires,0.90241938829422,NoWires/803f00d6-d2db-11eb-92c6-8c85909d90f2.jpg
15,True,NoWires,NoWires,0.9999990463256836,NoWires/840a78a8-d2db-11eb-92c6-8c85909d90f2.jpg
16,True,NoWires,NoWires,0.9999431371688843,NoWires/83ae9fc4-d2db-11eb-92c6-8c85909d90f2.jpg
17,False,FooBar,NoWires,0.9938941597938538,NoWires/7d2fe98c-d2db-11eb-92c6-8c85909d90f2.jpg
18,True,NoWires,NoWires,0.9999631643295288,NoWires/7f83746a-d2db-11eb-92c6-8c85909d90f2.jpg
19,True,NoWires,NoWires,0.9998594522476196,NoWires/8484aa60-d2db-11eb-92c6-8c85909d90f2.jpg
20,True,NoWires,NoWires,0.9817700982093811,NoWires/81fdbe26-d2db-11eb-92c6-8c85909d90f2.jpg
21,True,NoWires,NoWires,0.9999955892562866,NoWires/830896f6-d2db-11eb-92c6-8c85909d90f2.jpg
22,True,NoWires,NoWires,0.9976320266723633,NoWires/83d54174-d2db-11eb-92c6-8c85909d90f2.jpg
23,True,NoWires,NoWires,0.99998939037323,NoWires/7f87ca06-d2db-11eb-92c6-8c85909d90f2.jpg
24,True,NoWires,NoWires,0.9999690055847168,NoWires/83e1822c-d2db-11eb-92c6-8c85909d90f2.jpg
25,False,FooBar,NoWires,0.9999998807907104,NoWires/80f84b72-d2db-11eb-92c6-8c85909d90f2.jpg
26,False,OneThirdsWires,NoWires,0.9241166710853577,NoWires/7d021a48-d2db-11eb-92c6-8c85909d90f2.jpg
27,True,NoWires,NoWires,0.9999223947525024,NoWires/846baed4-d2db-11eb-92c6-8c85909d90f2.jpg
28,True,NoWires,NoWires,0.9992417097091675,NoWires/7d3cd214-d2db-11eb-92c6-8c85909d90f2.jpg
29,False,Glue,NoWires,0.5154080390930176,NoWires/81dd9a42-d2db-11eb-92c6-8c85909d90f2.jpg
30,True,NoWires,NoWires,0.9906818866729736,NoWires/81c4e420-d2db-11eb-92c6-8c85909d90f2.jpg
31,True,NoWires,NoWires,0.40440529584884644,NoWires/81f17c2e-d2db-11eb-92c6-8c85909d90f2.jpg
32,True,NoWires,NoWires,0.9999467134475708,NoWires/8368c936-d2db-11eb-92c6-8c85909d90f2.jpg
33,True,NoWires,NoWires,0.9999129772186279,NoWires/81898a6a-d2db-11eb-92c6-8c85909d90f2.jpg
34,True,NoWires,NoWires,0.6662853956222534,NoWires/816d3112-d2db-11eb-92c6-8c85909d90f2.jpg
35,True,NoWires,NoWires,0.9999582767486572,NoWires/7cfc211a-d2db-11eb-92c6-8c85909d90f2.jpg
36,True,NoWires,NoWires,0.9999078512191772,NoWires/83d7d7ae-d2db-11eb-92c6-8c85909d90f2.jpg
37,False,Glue,NoWires,0.7940089106559753,NoWires/81ae62b8-d2db-11eb-92c6-8c85909d90f2.jpg
38,True,NoWires,NoWires,0.9999991655349731,NoWires/831ba0fc-d2db-11eb-92c6-8c85909d90f2.jpg
39,True,NoWires,NoWires,0.999963641166687,NoWires/7f10be8e-d2db-11eb-92c6-8c85909d90f2.jpg
40,True,NoWires,NoWires,0.9999997615814209,NoWires/82a85836-d2db-11eb-92c6-8c85909d90f2.jpg
41,True,NoWires,NoWires,0.9999825954437256,NoWires/83df4d0e-d2db-11eb-92c6-8c85909d90f2.jpg
42,True,NoWires,NoWires,0.995252251625061,NoWires/85411970-d2db-11eb-92c6-8c85909d90f2.jpg
43,True,NoWires,NoWires,0.9993060827255249,NoWires/8338c1fa-d2db-11eb-92c6-8c85909d90f2.jpg
44,True,NoWires,NoWires,0.9352864027023315,NoWires/7c980770-d2db-11eb-92c6-8c85909d90f2.jpg
45,True,NoWires,NoWires,0.9938790798187256,NoWires/84808cb4-d2db-11eb-92c6-8c85909d90f2.jpg
46,True,NoWires,NoWires,0.9990456700325012,NoWires/821f456e-d2db-11eb-92c6-8c85909d90f2.jpg
47,True,NoWires,NoWires,1.0,NoWires/7cf815ca-d2db-11eb-92c6-8c85909d90f2.jpg
48,True,NoWires,NoWires,0.9991476535797119,NoWires/7ef0a7b6-d2db-11eb-92c6-8c85909d90f2.jpg
49,True,NoWires,NoWires,1.0,NoWires/8162dece-d2db-11eb-92c6-8c85909d90f2.jpg
50,True,NoWires,NoWires,0.999006450176239,NoWires/84914b94-d2db-11eb-92c6-8c85909d90f2.jpg
51,True,NoWires,NoWires,0.9997652173042297,NoWires/7f0c2c20-d2db-11eb-92c6-8c85909d90f2.jpg
52,True,NoWires,NoWires,0.9996201992034912,NoWires/81d5409a-d2db-11eb-92c6-8c85909d90f2.jpg
53,True,NoWires,NoWires,0.9983398914337158,NoWires/83f91b4e-d2db-11eb-92c6-8c85909d90f2.jpg
54,True,NoWires,NoWires,0.9716189503669739,NoWires/7c95bf38-d2db-11eb-92c6-8c85909d90f2.jpg
55,True,NoWires,NoWires,0.9922450184822083,NoWires/839f90b0-d2db-11eb-92c6-8c85909d90f2.jpg
56,True,NoWires,NoWires,0.9995429515838623,NoWires/7eff764c-d2db-11eb-92c6-8c85909d90f2.jpg
57,True,NoWires,NoWires,0.9893394112586975,NoWires/833ba014-d2db-11eb-92c6-8c85909d90f2.jpg
58,True,NoWires,NoWires,0.9977972507476807,NoWires/8203e364-d2db-11eb-92c6-8c85909d90f2.jpg
59,True,NoWires,NoWires,0.9999676942825317,NoWires/84ce3f18-d2db-11eb-92c6-8c85909d90f2.jpg
60,True,NoWires,NoWires,0.9999878406524658,NoWires/83244d42-d2db-11eb-92c6-8c85909d90f2.jpg
61,True,NoWires,NoWires,0.9986048340797424,NoWires/7f7514c4-d2db-11eb-92c6-8c85909d90f2.jpg
62,True,NoWires,NoWires,0.995136559009552,NoWires/8359de30-d2db-11eb-92c6-8c85909d90f2.jpg
63,True,NoWires,NoWires,0.9999988079071045,NoWires/81bac2d8-d2db-11eb-92c6-8c85909d90f2.jpg
64,True,NoWires,NoWires,0.9999942779541016,NoWires/83796c3c-d2db-11eb-92c6-8c85909d90f2.jpg
65,True,NoWires,NoWires,0.9999614953994751,NoWires/835bdb72-d2db-11eb-92c6-8c85909d90f2.jpg
66,True,NoWires,NoWires,0.9900151491165161,NoWires/7cb62d36-d2db-11eb-92c6-8c85909d90f2.jpg
67,True,NoWires,NoWires,0.9999334812164307,NoWires/83f6fe36-d2db-11eb-92c6-8c85909d90f2.jpg
68,True,NoWires,NoWires,0.9999676942825317,NoWires/82c906d0-d2db-11eb-92c6-8c85909d90f2.jpg
69,False,Glue,NoWires,0.9984729886054993,NoWires/7ccb4db0-d2db-11eb-92c6-8c85909d90f2.jpg
70,True,NoWires,NoWires,0.7513221502304077,NoWires/7ced84f2-d2db-11eb-92c6-8c85909d90f2.jpg
71,True,NoWires,NoWires,0.963740885257721,NoWires/8268a0d8-d2db-11eb-92c6-8c85909d90f2.jpg
72,True,NoWires,NoWires,0.986283004283905,NoWires/8458a55a-d2db-11eb-92c6-8c85909d90f2.jpg
73,True,NoWires,NoWires,0.999977707862854,NoWires/7cb3a110-d2db-11eb-92c6-8c85909d90f2.jpg
74,True,NoWires,NoWires,0.8023015856742859,NoWires/84d4edb8-d2db-11eb-92c6-8c85909d90f2.jpg
75,False,Glue,NoWires,0.9557804465293884,NoWires/845ac628-d2db-11eb-92c6-8c85909d90f2.jpg
76,True,NoWires,NoWires,0.9999771118164062,NoWires/838c6076-d2db-11eb-92c6-8c85909d90f2.jpg
77,True,NoWires,NoWires,0.9999243021011353,NoWires/848b181e-d2db-11eb-92c6-8c85909d90f2.jpg
78,True,NoWires,NoWires,0.9998726844787598,NoWires/82c12082-d2db-11eb-92c6-8c85909d90f2.jpg
79,True,NoWires,NoWires,0.998940646648407,NoWires/7f99056e-d2db-11eb-92c6-8c85909d90f2.jpg
80,False,Glue,NoWires,0.7805050015449524,NoWires/7ce48172-d2db-11eb-92c6-8c85909d90f2.jpg
81,True,NoWires,NoWires,0.9999948740005493,NoWires/82ea1c26-d2db-11eb-92c6-8c85909d90f2.jpg
82,True,NoWires,NoWires,0.8917209506034851,NoWires/81a38b68-d2db-11eb-92c6-8c85909d90f2.jpg
83,True,NoWires,NoWires,0.9999593496322632,NoWires/83d00cd6-d2db-11eb-92c6-8c85909d90f2.jpg
84,True,NoWires,NoWires,0.9911020994186401,NoWires/7f4759a8-d2db-11eb-92c6-8c85909d90f2.jpg
85,True,NoWires,NoWires,0.9999732971191406,NoWires/84da97fe-d2db-11eb-92c6-8c85909d90f2.jpg
86,True,NoWires,NoWires,0.9999839067459106,NoWires/7efc028c-d2db-11eb-92c6-8c85909d90f2.jpg
87,True,NoWires,NoWires,0.9996052384376526,NoWires/7ecd48f2-d2db-11eb-92c6-8c85909d90f2.jpg
88,True,NoWires,NoWires,0.999966025352478,NoWires/84179330-d2db-11eb-92c6-8c85909d90f2.jpg
89,True,NoWires,NoWires,0.9999994039535522,NoWires/7f1a053e-d2db-11eb-92c6-8c85909d90f2.jpg
90,True,NoWires,NoWires,0.9901132583618164,NoWires/83477f42-d2db-11eb-92c6-8c85909d90f2.jpg
91,True,NoWires,NoWires,0.9649361968040466,NoWires/83e3acb4-d2db-11eb-92c6-8c85909d90f2.jpg
92,True,NoWires,NoWires,0.9999979734420776,NoWires/814f433c-d2db-11eb-92c6-8c85909d90f2.jpg
93,True,NoWires,NoWires,0.9999977350234985,NoWires/7d272c2a-d2db-11eb-92c6-8c85909d90f2.jpg
94,True,NoWires,NoWires,0.9814157485961914,NoWires/7cd9b49a-d2db-11eb-92c6-8c85909d90f2.jpg
95,True,NoWires,NoWires,0.9999955892562866,NoWires/81c6df3c-d2db-11eb-92c6-8c85909d90f2.jpg
96,True,NoWires,NoWires,0.7153686881065369,NoWires/7cb103f6-d2db-11eb-92c6-8c85909d90f2.jpg
97,True,NoWires,NoWires,0.9998931884765625,NoWires/81aa08ee-d2db-11eb-92c6-8c85909d90f2.jpg
98,True,NoWires,NoWires,0.9999858140945435,NoWires/83fd644c-d2db-11eb-92c6-8c85909d90f2.jpg
99,True,NoWires,NoWires,0.9999957084655762,NoWires/8461362a-d2db-11eb-92c6-8c85909d90f2.jpg
100,True,NoWires,NoWires,0.9730188846588135,NoWires/81bcdeba-d2db-11eb-92c6-8c85909d90f2.jpg
101,True,NoWires,NoWires,0.9674111604690552,NoWires/82a2196c-d2db-11eb-92c6-8c85909d90f2.jpg
